Market Place,Account Holder,Account,Psp Reference,Payment Psp Reference,Payment Merchant Reference,Capture Psp Reference,Capture Merchant Reference,Payout Psp Reference,Chargeback Psp Reference,Booking Date,TimeZone,Description,Main Currency,Main Amount,Record Type,Balance Currency,Pending (BC),Balance (BC),Exchange Rate,Bank account details,US State,Refund terms,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,WJMHT8F28WK7C782,MFXDTTGXZ8NKGK82,72MOme9ny02vRMPV13andA-6TjcxVUJtwJ144dbT4xcI9-1oIP98e5laCjVIxOaPrlDT,N98MMNT363LWFL65,72MOme9ny02vRMPV13andA-6TjcxVUJtwJ144dbT4xcI9-1oIP98e5laCjVIxOaPrlDT-capture,,,2024-03-03 22:17:02,PST,72MOme9ny02vRMPV13andA-6TjcxVUJtwJ144dbT4xcI9-1oIP98e5laCjVIxOaPrlDT-capture,USD,22.00,Credited,USD,-22.00,22.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,DXQV5DTL38N9TQ82,WQJLJWRT5LWT3ST5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-2FAYC0j7FqLXtGQtxswSGK,TQC5VCKPVKF4QM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-2FAYC0j7FqLXtGQtxswSGK-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-2FAYC0j7FqLXtGQtxswSGK-capture,USD,20.52,Credited,USD,-20.52,20.52,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,XJTJ9DTL38N9TQ82,W7L66DKB8FBSMRT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1tMbMoH8O70NdjHIvv4NMD,J2DH8PT363LWFL65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1tMbMoH8O70NdjHIvv4NMD-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1tMbMoH8O70NdjHIvv4NMD-capture,USD,20.80,Credited,USD,-20.80,20.80,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,TKXX79F28WK7C782,K4ZK264QGTGLNK82,0ZwyS8iF6VwuMjdyGHw1at-3y4MI7GvG0gYihhL5BrtlL-118a4VYTu748bPSyrCM7jG,CQ4BQKDZBPCSKK65,0ZwyS8iF6VwuMjdyGHw1at-3y4MI7GvG0gYihhL5BrtlL-118a4VYTu748bPSyrCM7jG-capture,,,2024-03-03 22:17:02,PST,0ZwyS8iF6VwuMjdyGHw1at-3y4MI7GvG0gYihhL5BrtlL-118a4VYTu748bPSyrCM7jG-capture,USD,100.00,Credited,USD,-100.00,100.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,JQWLC9F28WK7C782,NDNQJSBRB8PQ7RT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-4XfHVeoOkPSzMXyXNfbJw4,P6V8ZM6HC685XM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-4XfHVeoOkPSzMXyXNfbJw4-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-4XfHVeoOkPSzMXyXNfbJw4-capture,USD,20.80,Credited,USD,-20.80,20.80,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,MPTJ9DTL38N9TQ82,N4QT6DKB8FBSMRT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-22MQ1LJYF1xv7tkQfJESCL,NS8HZM6HC685XM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-22MQ1LJYF1xv7tkQfJESCL-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-22MQ1LJYF1xv7tkQfJESCL-capture,USD,20.80,Credited,USD,-20.80,20.80,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,PNTJ9DTL38N9TQ82,GZZDVFRHBQG5HW65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-5zkjMiVJs2kzhYFyiMBYag,ZGZX8RGNKMQ7C782,<auto>,,,2024-03-03 22:17:02,PST,Payment with empty split data - Payment with empty split data,USD,-22.00,Debited,USD,22.00,-22.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,LSWLC9F28WK7C782,NK8K6TFNJS794WT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1avHryHmZ2uXkBWMbUxgAM,ZWMLJFRHBQG5HW65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1avHryHmZ2uXkBWMbUxgAM-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1avHryHmZ2uXkBWMbUxgAM-capture,USD,20.02,Credited,USD,-20.02,20.02,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,NM2LJCTL38N9TQ82,VMCP42NJH7TG5S82,44kNfOy4U8q7PBD6CeTuLS-6dwU28MBapfCy8p5FXyoPv-3I5on2IclUEo4B64UCeT0I,L58X399W4KGJFH65,44kNfOy4U8q7PBD6CeTuLS-6dwU28MBapfCy8p5FXyoPv-3I5on2IclUEo4B64UCeT0I-capture,,,2024-03-03 22:17:02,PST,44kNfOy4U8q7PBD6CeTuLS-6dwU28MBapfCy8p5FXyoPv-3I5on2IclUEo4B64UCeT0I-capture,USD,2.00,Credited,USD,-2.00,2.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,TT96C9F28WK7C782,S45RB7WBTLMMCQT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-5a8cu9ftsCqAxDh65IF1aQ,L6VR7VLC8BL4QM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-5a8cu9ftsCqAxDh65IF1aQ-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-5a8cu9ftsCqAxDh65IF1aQ-capture,USD,20.80,Credited,USD,-20.80,20.80,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,FV96C9F28WK7C782,BMZZJ7WPHRQWFL65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7QyxWgvopM1Ec7RYYLtLkV,KBV8D9JBWCW7C782,<auto>,,,2024-03-03 22:17:02,PST,Payment with empty split data - Payment with empty split data,USD,-11.00,Debited,USD,11.00,-11.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,TMTJ9DTL38N9TQ82,HH4B5JHZWV5X8N82,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-1rQ2Dk8zmpZaD9o9q7Ws5W,H7K87DKPVKF4QM65,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-1rQ2Dk8zmpZaD9o9q7Ws5W-capture,,,2024-03-03 22:17:02,PST,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-1rQ2Dk8zmpZaD9o9q7Ws5W-capture,USD,50.00,Credited,USD,-50.00,50.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,HQTJ9DTL38N9TQ82,WPJNXR4RDHXXGN82,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-55ok8sowUpdhGRP55uFeml,KCF92LDZBPCSKK65,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-55ok8sowUpdhGRP55uFeml-capture,,,2024-03-03 22:17:02,PST,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-55ok8sowUpdhGRP55uFeml-capture,USD,99.99,Credited,USD,-99.99,99.99,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,HG9FKZD28WK7C782,J2F32NRT5LWT3ST5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4rxvgBNmEkeNRnvAmRUDYI,T4B2D4KPVKF4QM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4rxvgBNmEkeNRnvAmRUDYI-capture,,,2024-03-03 22:17:02,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4rxvgBNmEkeNRnvAmRUDYI-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,CTCFRCTL38N9TQ82,LNBZHHHZWV5X8N82,72MOme9ny02vRMPV13andA-6TjcxVUJtwJ144dbT4xcI9-3f2kJGeCW3608324aaVScz,WG5QDKDZBPCSKK65,72MOme9ny02vRMPV13andA-6TjcxVUJtwJ144dbT4xcI9-3f2kJGeCW3608324aaVScz-capture,,,2024-03-03 22:17:02,PST,72MOme9ny02vRMPV13andA-6TjcxVUJtwJ144dbT4xcI9-3f2kJGeCW3608324aaVScz-capture,USD,3.00,Credited,USD,-3.00,3.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,QFXX79F28WK7C782,SCLDQFTHHB4V3ST5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-4MlLeOyD1xeU9ElgALHRey,HC9XV3GMNFJSKK65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-4MlLeOyD1xeU9ElgALHRey-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-4MlLeOyD1xeU9ElgALHRey-capture,USD,20.02,Credited,USD,-20.02,20.02,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,DLTJ9DTL38N9TQ82,D7V3WR4RDHXXGN82,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-1L4WEMnpmxSy15M3nNkQ7l,ZW4SXM6HC685XM65,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-1L4WEMnpmxSy15M3nNkQ7l-capture,,,2024-03-03 22:17:02,PST,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-1L4WEMnpmxSy15M3nNkQ7l-capture,USD,50.00,Credited,USD,-50.00,50.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,CRTJ9DTL38N9TQ82,VF948N6HC685XM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-2YtRVImu2ecbRdXJ7KZ2TT,ZCNKBRGNKMQ7C782,<auto>,,,2024-03-03 22:17:02,PST,Payment with empty split data - Payment with empty split data,USD,-21.00,Debited,USD,21.00,-21.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,RQTJ9DTL38N9TQ82,K6DSL3QJT3RZNN82,7dIUTfpduMQqOfKNYbO86Z-22MSmRQI3pmQ257zkaDOG0-1MxekQbauvYJ0MoOPkT27U,ZG6TTM6HC685XM65,7dIUTfpduMQqOfKNYbO86Z-22MSmRQI3pmQ257zkaDOG0-1MxekQbauvYJ0MoOPkT27U-capture,,,2024-03-03 22:17:02,PST,7dIUTfpduMQqOfKNYbO86Z-22MSmRQI3pmQ257zkaDOG0-1MxekQbauvYJ0MoOPkT27U-capture,USD,99.99,Credited,USD,-99.99,99.99,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,CKQMRCTL38N9TQ82,P2FF3DJLCZSKGK82,5qmHRX2JFUUVph4myOIqyt-5hTjbXhp3QsHvxrW03lHby-0b70YByP1bF4ApguJgJS1K,WFS6L585PVD5XM65,5qmHRX2JFUUVph4myOIqyt-5hTjbXhp3QsHvxrW03lHby-0b70YByP1bF4ApguJgJS1K-capture,,,2024-03-03 22:17:02,PST,5qmHRX2JFUUVph4myOIqyt-5hTjbXhp3QsHvxrW03lHby-0b70YByP1bF4ApguJgJS1K-capture,USD,11.00,Credited,USD,-11.00,11.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,NHM4XXD28WK7C782,PDJL5JBRB8PQ7RT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0brxOygeYoDstBm09Ig0oa,ZN7QK9DZBPCSKK65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0brxOygeYoDstBm09Ig0oa-capture,,,2024-03-03 22:17:02,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0brxOygeYoDstBm09Ig0oa-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,JSTJ9DTL38N9TQ82,S3BNRR4RDHXXGN82,7dIUTfpduMQqOfKNYbO86Z-22MSmRQI3pmQ257zkaDOG0-3aryskNILcJG45rL4jVtYj,DFN35PT363LWFL65,7dIUTfpduMQqOfKNYbO86Z-22MSmRQI3pmQ257zkaDOG0-3aryskNILcJG45rL4jVtYj-capture,,,2024-03-03 22:17:02,PST,7dIUTfpduMQqOfKNYbO86Z-22MSmRQI3pmQ257zkaDOG0-3aryskNILcJG45rL4jVtYj-capture,USD,50.00,Credited,USD,-50.00,50.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,XS2ZZ8TL38N9TQ82,XT2VWPFNJS794WT5,0ynpbSdN0bybEvCyHJOw7k-4YQYafa3mZwUCtmoXf6kFM-0tL3rRkKlQWUkBoqoHyWer,M6BK7PBRB8PQ7RT5,0ynpbSdN0bybEvCyHJOw7k-4YQYafa3mZwUCtmoXf6kFM-0tL3rRkKlQWUkBoqoHyWer-capture,,,2024-03-03 22:17:02,PST,0ynpbSdN0bybEvCyHJOw7k-4YQYafa3mZwUCtmoXf6kFM-0tL3rRkKlQWUkBoqoHyWer-capture,USD,11.11,Credited,USD,-11.11,11.11,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,Q5449DTL38N9TQ82,XLG697WBTLMMCQT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7U8e160jJduBrQ8czotR1h,LNNVX585PVD5XM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7U8e160jJduBrQ8czotR1h-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7U8e160jJduBrQ8czotR1h-capture,USD,20.02,Credited,USD,-20.02,20.02,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,DRWLC9F28WK7C782,RGD87TFNJS794WT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1w3WXV1AqtZ32uKuYG1f9U,JVR9KFRHBQG5HW65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1w3WXV1AqtZ32uKuYG1f9U-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1w3WXV1AqtZ32uKuYG1f9U-capture,USD,20.02,Credited,USD,-20.02,20.02,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,ZTJLJDTL38N9TQ82,CXXGPF8W2BNL5QT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3JYW5XBLl6z6gClIWH9p3X,KP2K8N6HC685XM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3JYW5XBLl6z6gClIWH9p3X-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3JYW5XBLl6z6gClIWH9p3X-capture,USD,20.01,Credited,USD,-20.01,20.01,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,NNGQT9F28WK7C782,R6HHKTFNJS794WT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7Xrtb7mJSdipVoaIHT0jgD,TZZLCLDZBPCSKK65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-5lyAwnw54JpT2lbUk1tCLn,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-5lyAwnw54JpT2lbUk1tCLn,USD,-20.01,Debited,USD,20.01,-20.01,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,NRNHDDTL38N9TQ82,V2DGZFTHHB4V3ST5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1Id1AaEl6jbESkP8UVwn43,H77ZBVLC8BL4QM65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1Id1AaEl6jbESkP8UVwn43-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1Id1AaEl6jbESkP8UVwn43-capture,USD,21.00,Credited,USD,-21.00,21.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,GF8NM4TL38N9TQ82,PFXWF4KB8FBSMRT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3yznq1uBPUuIJ08SeTOeQl,H2LDF4KPVKF4QM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3yznq1uBPUuIJ08SeTOeQl-capture,,,2024-03-03 22:17:02,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3yznq1uBPUuIJ08SeTOeQl-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,B4WKG9F28WK7C782,V2DGZFTHHB4V3ST5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-1Id1AaEl6jbESkP8UVwn43,T3R7SWS5NGM5HW65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3UD4fp42XX0bVMDH5NL9D6,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3UD4fp42XX0bVMDH5NL9D6,USD,-11.00,Debited,USD,11.00,-11.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,W6GXDDTL38N9TQ82,JB2MFTFNJS794WT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-2A4VW6YJ2CVDr0jNwILAfp,Q4GNRFRHBQG5HW65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-2A4VW6YJ2CVDr0jNwILAfp-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-2A4VW6YJ2CVDr0jNwILAfp-capture,USD,21.00,Credited,USD,-21.00,21.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,D9JQPZD28WK7C782,BMFCMFTNHVGMCQT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-44woP5c0xspAaZODyOP7mD,NQLXLFT363LWFL65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-44woP5c0xspAaZODyOP7mD-capture,,,2024-03-03 22:17:02,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-44woP5c0xspAaZODyOP7mD-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,ZLTJ9DTL38N9TQ82,RWV39PTNHVGMCQT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3RLeB0nG30YwiMQ5AXTyVL,RNQP8PT363LWFL65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3RLeB0nG30YwiMQ5AXTyVL-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3RLeB0nG30YwiMQ5AXTyVL-capture,USD,20.80,Credited,USD,-20.80,20.80,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,H7GXDDTL38N9TQ82,KNCXDPTNHVGMCQT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3ZBFOkuUKCrrADj1FqFsqz,FKWQQFRHBQG5HW65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3ZBFOkuUKCrrADj1FqFsqz-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-3ZBFOkuUKCrrADj1FqFsqz-capture,USD,21.00,Credited,USD,-21.00,21.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,KT96C9F28WK7C782,D2HZX96FQ75ZGN82,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-7MUK19WhyGY5ZrnAyiCRVR,RNCLT99W4KGJFH65,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-7MUK19WhyGY5ZrnAyiCRVR-capture,,,2024-03-03 22:17:02,PST,40dOnhLARZPeGWyEFiyuEZ-7TRhCQTsufCwk4JClhn90o-7MUK19WhyGY5ZrnAyiCRVR-capture,USD,0.01,Credited,USD,-0.01,0.01,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,CTJLJDTL38N9TQ82,R6HHKTFNJS794WT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7Xrtb7mJSdipVoaIHT0jgD,VQS44S79RS9JFH65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7Xrtb7mJSdipVoaIHT0jgD-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-7Xrtb7mJSdipVoaIHT0jgD-capture,USD,20.01,Credited,USD,-20.01,20.01,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,SKTJ9DTL38N9TQ82,LD97SJLV5HNG5S82,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-6mu7X1356pde6D5dPEMQA7,M6DGRR79RS9JFH65,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-6mu7X1356pde6D5dPEMQA7-capture,,,2024-03-03 22:17:02,PST,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-6mu7X1356pde6D5dPEMQA7-capture,USD,0.01,Credited,USD,-0.01,0.01,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,SQWLC9F28WK7C782,ZTQM964QGTGLNK82,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-3yDHwbjLLRWMwUeMIOaOhx,KD5X8PT363LWFL65,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-3yDHwbjLLRWMwUeMIOaOhx-capture,,,2024-03-03 22:17:02,PST,6vaxwf1KVtWwOiIDLkh2dx-0BAKwWB4BKtuYNwLJ21Oko-3yDHwbjLLRWMwUeMIOaOhx-capture,USD,99.99,Credited,USD,-99.99,99.99,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,SQNHDDTL38N9TQ82,F87FG7WBTLMMCQT5,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-50RPF9u56C9iqrFrzsaDta,KB33G7WPHRQWFL65,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-50RPF9u56C9iqrFrzsaDta-capture,,,2024-03-03 22:17:02,PST,6nLJoIh8DnHHb8VfWPLTA8-1f8WoZ3KyOkCKFeatE3XOt-50RPF9u56C9iqrFrzsaDta-capture,USD,21.00,Credited,USD,-21.00,21.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,RPVTG4VL38N9TQ82,KCCMHBFZBPCSKK65,1go2FrZMP8dCFp3axsQ9jQ-0XxEq5NlhVixxSFzzISrJC-4izH9as1jEielLvEQ3nHIa,DQBSJHHNKMQ7C782,<auto>,,,2024-03-03 22:17:02,PST,Payment with empty split data - Payment with empty split data,USD,-85.03,Debited,USD,85.03,-85.03,,,,,,,,,,
